,Unnamed: 0,Artist,Position,Streams,Track Name,Week,acousticness,album,artist_top_genre,danceability,energy,instrumentalness,length,liveness,loudness,popularity,release_date,speechiness,tempo,time_signature
5012,5012,Justin Bieber,13.0,1587187.0,Intentions (feat. Quavo),2020-04-03--2020-04-10,0.3,Changes,pop,0.8059999999999999,0.546,0.0,212866.0,0.102,-6.6370000000000005,83.0,2020-02-14,0.0575,147.986,4.0
5013,5013,Mabel,14.0,1574592.0,Boyfriend,2020-04-03--2020-04-10,0.0569,High Expectations,dance,0.795,0.848,0.0,225706.0,0.0586,-3.128,35.0,2019-08-02,0.0543,99.98100000000001,4.0
5014,5014,Lewis Capaldi,15.0,1485361.0,Before You Go,2020-04-03--2020-04-10,0.604,Divinely Uninspired To A Hellish Extent (Extended Edition),pop,0.45899999999999996,0.575,0.0,215106.0,0.0885,-4.8580000000000005,86.0,2019-11-22,0.0573,111.881,4.0
5015,5015,PARTYNEXTDOOR,16.0,1450133.0,BELIEVE IT,2020-04-03--2020-04-10,0.0902,PARTYMOBILE,pop,0.43,0.7,0.0,183219.0,0.21600000000000003,-5.35,81.0,2020-03-27,0.264,158.373,4.0
5016,5016,Aitch,17.0,1299398.0,Rain,2020-04-03--2020-04-10,0.0262,Rain,hip hop,0.871,0.87,1.98e-06,183065.0,0.109,-4.797,72.0,2020-03-05,0.20199999999999999,150.14700000000002,4.0
5017,5017,Lewis Capaldi,18.0,1291751.0,Someone You Loved,2020-04-03--2020-04-10,0.7509999999999999,Divinely Uninspired To A Hellish Extent,pop,0.501,0.405,0.0,182160.0,0.105,-5.678999999999999,90.0,2019-05-17,0.0319,109.891,4.0
5018,5018,Nathan Dawe,19.0,1284228.0,Flowers (feat. Jaykae),2020-04-03--2020-04-10,0.015,Flowers (feat. Jaykae),house,0.672,0.925,0.0,197209.0,0.289,-4.5169999999999995,72.0,2019-10-25,0.0774,126.096,4.0
5019,5019,BENEE,20.0,1272107.0,Supalonely,2020-04-03--2020-04-10,0.305,STELLA & STEVE,pop,0.863,0.631,3.04e-05,223480.0,0.12300000000000001,-4.689,86.0,2019-11-15,0.0534,128.977,4.0
5020,5020,Harry Styles,21.0,1266241.0,Adore You,2020-04-03--2020-04-10,0.0237,Fine Line,pop,0.6759999999999999,0.7709999999999999,7.000000000000001e-06,207133.0,0.102,-3.675,87.0,2019-12-13,0.0483,99.04799999999999,4.0
5021,5021,Stormzy,22.0,1261851.0,Own It (feat. Ed Sheeran & Burna Boy),2020-04-03--2020-04-10,0.00838,Heavy Is The Head,grime,0.8170000000000001,0.7809999999999999,5.21e-06,216706.0,0.12300000000000001,-4.178,76.0,2019-12-13,0.11199999999999999,104.0,4.0
5022,5022,Megan Thee Stallion,23.0,1253274.0,Savage,2020-04-03--2020-04-10,0.0252,Suga,rap,0.843,0.741,0.0,155497.0,0.096,-5.609,81.0,2020-03-06,0.33399999999999996,168.983,4.0
5023,5023,Halsey,24.0,1172937.0,You should be sad,2020-04-03--2020-04-10,0.14300000000000002,Manic,dance,0.591,0.585,0.0,205473.0,0.109,-6.35,81.0,2020-01-17,0.0277,110.94,4.0
5024,5024,Future,25.0,1157037.0,Life Is Good (feat. Drake),2020-04-03--2020-04-10,0.0706,Life Is Good (feat. Drake),hip hop,0.6759999999999999,0.609,0.0,237735.0,0.152,-5.831,85.0,2020-01-10,0.48100000000000004,142.037,4.0
5025,5025,Becky Hill,26.0,1121933.0,Better Off Without You (feat. Shift K3Y),2020-04-03--2020-04-10,0.0566,Better Off Without You (feat. Shift K3Y),dance,0.682,0.855,1e-06,198742.0,0.10099999999999999,-3.282,72.0,2020-01-10,0.0401,124.00399999999999,4.0
5026,5026,The Weeknd,27.0,1120092.0,In Your Eyes,2020-04-03--2020-04-10,0.00285,After Hours,r&b,0.667,0.7190000000000001,8.1e-05,237520.0,0.0736,-5.371,87.0,2020-03-20,0.0346,100.021,4.0
5027,5027,Eminem,28.0,1119571.0,Godzilla (feat. Juice WRLD),2020-04-03--2020-04-10,0.145,Music To Be Murdered By,hip hop,0.8079999999999999,0.745,0.0,210800.0,0.292,-5.26,85.0,2020-01-17,0.342,165.995,4.0
5028,5028,Doja Cat,29.0,1104849.0,Boss Bitch,2020-04-03--2020-04-10,0.127,Boss Bitch,la indie,0.7070000000000001,0.955,0.0,134239.0,0.20199999999999999,-4.593,84.0,2020-01-23,0.222,125.98899999999999,4.0
5029,5029,Surfaces,30.0,1065376.0,Sunday Best,2020-04-03--2020-04-10,0.183,Where the Light Is,bedroom soul,0.878,0.525,0.0,158571.0,0.0714,-6.832000000000001,86.0,2019-01-06,0.0578,112.022,4.0
5030,5030,Arizona Zervas,31.0,1029570.0,ROXANNE,2020-04-03--2020-04-10,0.0522,ROXANNE,rap,0.621,0.601,0.0,163636.0,0.46,-5.6160000000000005,87.0,2019-10-10,0.14800000000000002,116.735,5.0
5031,5031,24kGoldn,32.0,997503.0,CITY OF ANGELS,2020-04-03--2020-04-10,0.042,DROPPED OUTTA COLLEGE,rap,0.6859999999999999,0.541,0.0,112493.0,0.0675,-4.993,81.0,2019-11-22,0.0493,120.08200000000001,4.0
5032,5032,Trevor Daniel,33.0,983679.0,Falling,2020-04-03--2020-04-10,0.12300000000000001,Nicotine,r&b,0.784,0.43,0.0,159381.0,0.0887,-8.756,78.0,2020-03-26,0.0364,127.087,4.0
5033,5033,Little Mix,34.0,963170.0,Break Up Song,2020-04-03--2020-04-10,0.00515,Break Up Song,dance,0.626,0.7490000000000001,0.0,200299.0,0.215,-5.406000000000001,73.0,2020-03-27,0.0443,90.03299999999999,4.0
5034,5034,Harry Styles,35.0,941664.0,Falling,2020-04-03--2020-04-10,0.8390000000000001,Fine Line,pop,0.5670000000000001,0.267,1.46e-06,240133.0,0.08900000000000001,-6.502000000000001,87.0,2019-12-13,0.0299,110.01100000000001,4.0
5035,5035,Post Malone,36.0,935101.0,Circles,2020-04-03--2020-04-10,0.192,Hollywood's Bleeding,rap,0.695,0.762,0.00244,215280.0,0.0863,-3.497,89.0,2019-09-06,0.0395,120.042,4.0
5036,5036,Khalid,37.0,908440.0,Know Your Worth,2020-04-03--2020-04-10,0.145,Know Your Worth,r&b,0.79,0.6940000000000001,0.00252,181436.0,0.281,-7.726,82.0,2020-02-04,0.0708,103.007,4.0
5037,5037,Billie Eilish,38.0,897441.0,No Time To Die,2020-04-03--2020-04-10,0.917,No Time To Die,pop,0.38,0.21899999999999997,0.0104,242265.0,0.0827,-13.273,81.0,2020-02-13,0.0358,73.53699999999999,4.0
5038,5038,Jonas Brothers,39.0,866274.0,What A Man Gotta Do,2020-04-03--2020-04-10,0.00839,What A Man Gotta Do,pop,0.852,0.698,1.03e-06,180644.0,0.0773,-7.206,82.0,2020-01-17,0.0629,113.039,4.0
5039,5039,Lewis Capaldi,40.0,858474.0,Bruises,2020-04-03--2020-04-10,0.946,Divinely Uninspired To A Hellish Extent,pop,0.736,0.308,0.0,220492.0,0.18600000000000003,-7.83,84.0,2019-05-17,0.0677,111.20200000000001,4.0
5040,5040,Billie Eilish,41.0,856453.0,everything i wanted,2020-04-03--2020-04-10,0.902,everything i wanted,pop,0.7040000000000001,0.225,0.657,245425.0,0.106,-14.454,87.0,2019-11-13,0.0994,120.006,4.0
5041,5041,Billie Eilish,42.0,850969.0,bad guy,2020-04-03--2020-04-10,0.32799999999999996,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",pop,0.701,0.425,0.13,194087.0,0.1,-10.965,88.0,2019-03-29,0.375,135.128,4.0
5042,5042,DripReport,43.0,821861.0,Skechers,2020-04-03--2020-04-10,0.26,Skechers,rap,0.903,0.327,0.011000000000000001,106000.0,0.10800000000000001,-9.727,80.0,2020-01-12,0.0877,100.008,4.0
5043,5043,Lady Gaga,44.0,805086.0,Stupid Love,2020-04-03--2020-04-10,0.00146,Stupid Love,dance,0.6759999999999999,0.815,0.00041,193530.0,0.275,-4.294,44.0,2020-02-28,0.0625,117.973,4.0
5044,5044,DaBaby,45.0,794106.0,FIND MY WAY,2020-04-03--2020-04-10,0.187,FIND MY WAY,hip hop,0.836,0.624,0.0,139890.0,0.138,-6.75,21.0,2020-04-01,0.184,103.0,4.0
5045,5045,Anne-Marie,46.0,791610.0,Birthday,2020-04-03--2020-04-10,0.0502,Birthday,dance,0.609,0.785,0.0,181466.0,0.171,-3.32,71.0,2020-02-07,0.0891,151.995,4.0
5046,5046,Niall Horan,47.0,789696.0,No Judgement,2020-04-03--2020-04-10,0.0564,Heartbreak Weather,dance,0.723,0.726,0.000126,176283.0,0.057,-3.835,70.0,2020-03-13,0.0472,100.051,4.0
5047,5047,Dave,48.0,763192.0,Location (feat. Burna Boy),2020-04-03--2020-04-10,0.271,PSYCHODRAMA,hip hop,0.812,0.496,0.0,241293.0,0.0955,-5.968999999999999,76.0,2019-03-08,0.297,109.979,4.0
5048,5048,Jax Jones,49.0,738812.0,Tequila - Jax Jones & Martin Solveig Present Europa,2020-04-03--2020-04-10,0.00144,Snacks (Supersize),dance,0.773,0.695,0.0167,210967.0,0.111,-7.101,68.0,2019-09-06,0.0954,123.999,4.0
5049,5049,MEDUZA,50.0,734838.0,Lose Control,2020-04-03--2020-04-10,0.129,Lose Control,edm,0.598,0.526,0.0,168387.0,0.14,-8.658999999999999,85.0,2019-10-11,0.0415,123.935,4.0
5050,5050,Skepta,51.0,734787.0,Waze,2020-04-03--2020-04-10,0.162,Insomnia,grime,0.8440000000000001,0.6970000000000001,0.0,197140.0,0.237,-4.871,56.0,2020-03-27,0.314,138.028,4.0
5051,5051,Kygo,52.0,717316.0,Like It Is,2020-04-03--2020-04-10,0.121,Like It Is,edm,0.794,0.728,8.82e-06,183067.0,0.22699999999999998,-6.7589999999999995,76.0,2020-03-27,0.114,105.024,4.0
5052,5052,AJ Tracey,53.0,712789.0,Ladbroke Grove,2020-04-03--2020-04-10,0.0939,AJ Tracey,grime,0.903,0.8390000000000001,0.0,190537.0,0.102,-9.447000000000001,73.0,2019-02-08,0.20800000000000002,133.986,4.0
5053,5053,Tory Lanez,54.0,712626.0,The Take (feat. Chris Brown),2020-04-03--2020-04-10,0.0511,Chixtape 5,hip hop,0.46399999999999997,0.547,0.0,221492.0,0.155,-8.137,80.0,2019-11-15,0.33899999999999997,67.003,4.0
5054,5054,Camila Cabello,55.0,694498.0,My Oh My (feat. DaBaby),2020-04-03--2020-04-10,0.018000000000000002,Romance,dance,0.7240000000000001,0.491,1.29e-05,170746.0,0.0887,-6.024,81.0,2019-12-06,0.0296,105.046,4.0
5055,5055,JP Saxe,56.0,687559.0,If the World Was Ending - feat. Julia Michaels,2020-04-03--2020-04-10,0.866,If the World Was Ending (feat. Julia Michaels),r&b,0.46399999999999997,0.473,0.0,208687.0,0.109,-10.086,87.0,2019-10-17,0.129,75.801,4.0
5056,5056,Harry Styles,57.0,664451.0,Watermelon Sugar,2020-04-03--2020-04-10,0.122,Fine Line,pop,0.5479999999999999,0.816,0.0,174000.0,0.335,-4.209,95.0,2019-12-13,0.0465,95.39,4.0
5057,5057,Jack Harlow,58.0,661854.0,WHATS POPPIN,2020-04-03--2020-04-10,0.017,Sweet Action,hip hop,0.9229999999999999,0.604,0.0,139741.0,0.272,-6.671,85.0,2020-03-13,0.245,145.062,4.0
5058,5058,The Weeknd,59.0,655335.0,After Hours,2020-04-03--2020-04-10,0.0811,After Hours,r&b,0.664,0.5720000000000001,0.00604,361026.0,0.121,-6.099,80.0,2020-03-20,0.0305,108.959,4.0
5059,5059,Dermot Kennedy,60.0,652561.0,Power Over Me,2020-04-03--2020-04-10,0.0518,Without Fear,folk,0.319,0.841,0.0,206960.0,0.106,-4.232,75.0,2019-10-04,0.147,173.868,3.0
5060,5060,The Killers,61.0,650458.0,Mr. Brightside,2020-04-03--2020-04-10,0.0011300000000000001,Hot Fuss,rock,0.35200000000000004,0.9279999999999999,0.0,222106.0,0.0987,-3.71,61.0,2004-06-07,0.0758,148.026,4.0
5061,5061,Ed Sheeran,62.0,642557.0,I Don't Care (with Justin Bieber),2020-04-03--2020-04-10,0.0902,No.6 Collaborations Project,pop,0.7979999999999999,0.6759999999999999,0.0,219946.0,0.0894,-5.041,79.0,2019-07-12,0.0442,101.956,4.0
5062,5062,Ed Sheeran,63.0,637586.0,Beautiful People (feat. Khalid),2020-04-03--2020-04-10,0.124,No.6 Collaborations Project,pop,0.64,0.647,0.0,197866.0,0.0801,-8.113999999999999,77.0,2019-07-12,0.18600000000000003,92.979,4.0
5063,5063,Sam Fischer,64.0,636519.0,This City,2020-04-03--2020-04-10,0.731,This City,pop,0.602,0.377,0.0,194853.0,0.0808,-6.212999999999999,83.0,2019-12-11,0.0446,73.877,4.0
5064,5064,S1mba,65.0,633293.0,Rover (feat. DTG),2020-04-03--2020-04-10,0.496,Rover (feat. DTG),afroswing,0.613,0.624,0.0,167916.0,0.28300000000000003,-6.66,82.0,2020-03-04,0.20600000000000002,62.948,5.0
5065,5065,Roddy Ricch,66.0,629422.0,High Fashion (feat. Mustard),2020-04-03--2020-04-10,0.26899999999999996,Please Excuse Me For Being Antisocial,rap,0.831,0.499,0.0,220486.0,0.3,-8.442,82.0,2019-12-06,0.114,97.956,4.0
5066,5066,Dua Lipa,67.0,606295.0,Hallucinate,2020-04-03--2020-04-10,0.033,Future Nostalgia,dance,0.627,0.69,0.0,208505.0,0.0742,-5.396,81.0,2020-03-27,0.139,122.053,4.0
5067,5067,Juice WRLD,68.0,605896.0,Lucid Dreams,2020-04-03--2020-04-10,0.349,Goodbye & Good Riddance,rap,0.511,0.5660000000000001,0.0,239835.0,0.34,-7.23,88.0,2018-12-10,0.2,83.90299999999999,4.0
5068,5068,Mustard,69.0,604550.0,Ballin' (with Roddy Ricch),2020-04-03--2020-04-10,0.392,Perfect Ten,rap,0.809,0.545,0.0,180434.0,0.151,-6.678,84.0,2019-06-28,0.0735,97.008,4.0
5069,5069,Stormzy,70.0,596396.0,Vossi Bop,2020-04-03--2020-04-10,0.13,Heavy Is The Head,grime,0.682,0.653,0.00116,196266.0,0.129,-6.062,69.0,2019-12-13,0.33899999999999997,188.115,4.0
5070,5070,Maroon 5,71.0,587985.0,Memories,2020-04-03--2020-04-10,0.8370000000000001,Memories,pop,0.764,0.32,0.0,189486.0,0.0822,-7.209,89.0,2019-09-20,0.0546,91.01899999999999,4.0
5071,5071,blackbear,72.0,582645.0,hot girl bummer,2020-04-03--2020-04-10,0.128,hot girl bummer,pop,0.778,0.5589999999999999,0.0,185093.0,0.39899999999999997,-7.109,65.0,2019-08-23,0.0776,129.989,1.0
5072,5072,Bill Withers,73.0,580735.0,Lovely Day,2020-04-03--2020-04-10,0.292,Menagerie,funk,0.69,0.6509999999999999,0.0024100000000000002,254560.0,0.105,-8.267000000000001,75.0,1977-10-29,0.0324,97.91799999999999,4.0
5073,5073,Regard,74.0,579993.0,Ride It,2020-04-03--2020-04-10,0.177,Ride It,edm,0.88,0.7509999999999999,6.43e-05,157605.0,0.106,-4.258,87.0,2019-07-26,0.0874,117.948,4.0
5074,5074,Lewis Capaldi,75.0,577255.0,Hold Me While You Wait,2020-04-03--2020-04-10,0.44299999999999995,Divinely Uninspired To A Hellish Extent,pop,0.688,0.53,0.0,205686.0,0.0995,-5.507000000000001,82.0,2019-05-17,0.0333,106.958,4.0
5075,5075,Kygo,76.0,573828.0,Higher Love,2020-04-03--2020-04-10,0.0154,Higher Love,edm,0.693,0.6779999999999999,6.05e-06,228267.0,0.10099999999999999,-7.159,83.0,2019-06-28,0.0324,103.95200000000001,4.0
5076,5076,Robbie Doherty,77.0,573106.0,Pour the Milk,2020-04-03--2020-04-10,0.026000000000000002,Pour the Milk,Missing,0.9279999999999999,0.6809999999999999,0.00373,172285.0,0.0491,-8.554,68.0,2019-11-08,0.0728,126.988,4.0
5077,5077,Headie One,78.0,563880.0,GANG,2020-04-03--2020-04-10,0.0988,GANG,hip hop,0.77,0.675,0.0159,159517.0,0.23800000000000002,-7.652,55.0,2020-04-03,0.40399999999999997,106.006,4.0
5078,5078,Dominic Fike,79.0,560493.0,3 Nights,2020-04-03--2020-04-10,0.223,"Don't Forget About Me, Demos",rock,0.815,0.518,0.0,177666.0,0.10400000000000001,-6.593999999999999,70.0,2018-10-16,0.0897,151.891,4.0
5079,5079,Post Malone,80.0,558870.0,Sunflower - Spider-Man: Into the Spider-Verse,2020-04-03--2020-04-10,0.5329999999999999,Hollywood's Bleeding,rap,0.755,0.522,0.0,157560.0,0.0685,-4.368,82.0,2019-09-06,0.0575,89.96,4.0
5080,5080,Madison Beer,81.0,557351.0,Selfish,2020-04-03--2020-04-10,0.627,Selfish,dance,0.37799999999999995,0.461,0.0,223270.0,0.386,-6.202000000000001,82.0,2020-02-14,0.0275,75.363,4.0
5081,5081,Shawn Mendes,82.0,551346.0,Señorita,2020-04-03--2020-04-10,0.0392,Shawn Mendes (Deluxe),pop,0.759,0.5479999999999999,0.0,190799.0,0.0828,-6.0489999999999995,82.0,2019-06-19,0.028999999999999998,116.96700000000001,4.0
5082,5082,NLE Choppa,83.0,548569.0,Walk Em Down (feat. Roddy Ricch),2020-04-03--2020-04-10,0.268,Walk Em Down (feat. Roddy Ricch),hip hop,0.867,0.7440000000000001,0.0,173288.0,0.0713,-5.171,80.0,2020-03-19,0.22699999999999998,84.005,4.0
5083,5083,Pop Smoke,84.0,548090.0,Dior,2020-04-03--2020-04-10,0.212,Meet The Woo,drill,0.5479999999999999,0.805,0.000389,216386.0,0.408,-5.732,86.0,2019-07-26,0.35100000000000003,142.094,4.0
5084,5084,KSI,85.0,543816.0,Poppin (feat. Lil Pump & Smokepurpp),2020-04-03--2020-04-10,0.0039700000000000004,Poppin (feat. Lil Pump & Smokepurpp),hip hop,0.851,0.662,0.0,213173.0,0.106,-6.456,59.0,2020-03-27,0.158,154.905,4.0
5085,5085,Bill Withers,86.0,543446.0,Ain't No Sunshine,2020-04-03--2020-04-10,0.457,Just As I Am,funk,0.479,0.41600000000000004,1.7199999999999998e-05,125093.0,0.11800000000000001,-11.450999999999999,77.0,1971-05-01,0.124,79.593,4.0
5086,5086,Skepta,87.0,522123.0,Mains,2020-04-03--2020-04-10,0.36700000000000005,Insomnia,grime,0.758,0.7020000000000001,0.0,230000.0,0.126,-6.235,59.0,2020-03-27,0.32799999999999996,151.805,4.0
5087,5087,Sam Smith,88.0,521803.0,To Die For,2020-04-03--2020-04-10,0.8320000000000001,To Die For,pop,0.483,0.361,4.66e-06,193795.0,0.098,-7.888999999999999,78.0,2020-02-14,0.0738,171.649,4.0
5088,5088,J Hus,89.0,520345.0,Play Play (feat. Burna Boy),2020-04-03--2020-04-10,0.275,Big Conspiracy,afroswing,0.763,0.7040000000000001,0.0,205640.0,0.10800000000000001,-4.8180000000000005,68.0,2020-01-24,0.308,90.005,4.0
5089,5089,George Ezra,90.0,517749.0,Shotgun,2020-04-03--2020-04-10,0.28600000000000003,Staying at Tamara's,folk,0.672,0.735,0.0,201287.0,0.242,-4.7330000000000005,79.0,2018-03-23,0.0457,115.741,4.0
5090,5090,Doja Cat,91.0,517066.0,Like That (feat. Gucci Mane),2020-04-03--2020-04-10,0.24,Hot Pink,la indie,0.879,0.499,0.0,163173.0,0.0967,-6.027,82.0,2019-11-07,0.18,106.04299999999999,4.0
5091,5091,NAV,92.0,515868.0,Turks (feat. Travis Scott),2020-04-03--2020-04-10,0.0827,Turks,hip hop,0.893,0.618,0.0,161377.0,0.542,-4.425,75.0,2020-03-27,0.11199999999999999,119.09899999999999,4.0
5092,5092,Joel Corry,93.0,514402.0,Sorry,2020-04-03--2020-04-10,0.0547,Sorry,dance,0.7440000000000001,0.79,0.000802,188640.0,0.32,-4.617,71.0,2019-04-05,0.0562,125.00200000000001,4.0
5093,5093,The Weeknd,94.0,503722.0,Heartless,2020-04-03--2020-04-10,0.0236,After Hours,r&b,0.537,0.746,1.01e-06,198266.0,0.156,-5.507000000000001,80.0,2020-03-20,0.15,170.062,4.0
5094,5094,Billie Eilish,95.0,501721.0,lovely (with Khalid),2020-04-03--2020-04-10,0.934,lovely (with Khalid),pop,0.35100000000000003,0.29600000000000004,0.0,200185.0,0.095,-10.109,88.0,2018-04-19,0.0333,115.28399999999999,4.0
5095,5095,Young T & Bugsey,96.0,499984.0,Don't Rush (feat. Headie One),2020-04-03--2020-04-10,0.19,Plead The 5th,afroswing,0.963,0.45,0.00564,207826.0,0.18100000000000002,-8.701,5.0,2020-03-20,0.32299999999999995,108.045,4.0
5096,5096,Bill Withers,97.0,499204.0,Lean on Me,2020-04-03--2020-04-10,0.782,Still Bill,funk,0.619,0.22,1.1900000000000001e-05,258834.0,0.124,-13.843,71.0,1972-05-01,0.0667,75.16,4.0
5097,5097,Ashe,98.0,496955.0,Moral of the Story,2020-04-03--2020-04-10,0.5870000000000001,Moral of the Story,pop,0.5720000000000001,0.406,4.48e-06,201083.0,0.102,-8.624,81.0,2019-02-14,0.0427,119.81200000000001,4.0
5098,5098,Lil Tecca,99.0,496755.0,Ransom,2020-04-03--2020-04-10,0.0204,We Love You Tecca,rap,0.745,0.642,0.0,131240.0,0.0658,-6.257000000000001,83.0,2019-08-30,0.287,179.97400000000002,4.0
5099,5099,Young T & Bugsey,100.0,496580.0,Strike a Pose (feat. Aitch),2020-04-03--2020-04-10,0.0121,Plead The 5th,afroswing,0.524,0.5770000000000001,1.83e-05,213226.0,0.102,-5.803999999999999,2.0,2020-03-20,0.111,140.153,5.0
5100,5100,Da Beatfreakz,101.0,495930.0,"Self-Obsessed (feat. Krept & Konan, D-Block Europe & Deno)",2020-04-03--2020-04-10,0.368,"Self-Obsessed (feat. Krept & Konan, D-Block Europe & Deno)",afroswing,0.764,0.669,0.0,192352.0,0.105,-5.43,62.0,2020-03-05,0.08,102.022,4.0
5101,5101,Dua Lipa,102.0,495078.0,Levitating,2020-04-03--2020-04-10,0.0561,Future Nostalgia,dance,0.695,0.884,0.0,203807.0,0.213,-2.278,77.0,2020-03-27,0.0753,103.014,4.0
5102,5102,Endor,103.0,494886.0,Pump It Up,2020-04-03--2020-04-10,0.203,Pump It Up,deep groove house,0.899,0.894,9.95e-05,150635.0,0.0606,-7.255,76.0,2019-09-13,0.222,129.045,4.0
5103,5103,MEDUZA,104.0,493948.0,Piece Of Your Heart,2020-04-03--2020-04-10,0.0404,Piece Of Your Heart,edm,0.677,0.7440000000000001,0.00016,152913.0,0.07400000000000001,-6.806,82.0,2019-02-01,0.0295,124.08,4.0
5104,5104,Oasis,105.0,492277.0,Wonderwall - Remastered,2020-04-03--2020-04-10,0.000452,(What's The Story) Morning Glory? [Remastered],rock,0.37799999999999995,0.8959999999999999,0.0,258773.0,0.19399999999999998,-4.066,78.0,1995-10-02,0.0407,174.30200000000002,4.0
5105,5105,Hardy Caprio,106.0,491126.0,XYZ,2020-04-03--2020-04-10,0.426,XYZ,afroswing,0.85,0.568,0.0,196985.0,0.353,-8.179,60.0,2020-04-02,0.318,139.079,4.0
5106,5106,Lizzo,107.0,489221.0,Good as Hell (feat. Ariana Grande),2020-04-03--2020-04-10,0.298,Cuz I Love You (Super Deluxe),dance,0.6679999999999999,0.892,0.0,159011.0,0.735,-3.0010000000000003,69.0,2019-04-17,0.0645,95.927,4.0
5107,5107,Ed Sheeran,108.0,489194.0,South of the Border (feat. Camila Cabello & Cardi B),2020-04-03--2020-04-10,0.14800000000000002,No.6 Collaborations Project,pop,0.857,0.621,0.0,204466.0,0.0865,-6.376,81.0,2019-07-12,0.0825,97.98899999999999,4.0
5108,5108,Billie Eilish,109.0,486364.0,when the party's over,2020-04-03--2020-04-10,0.978,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",pop,0.36700000000000005,0.111,3.97e-05,196077.0,0.0897,-14.084000000000001,85.0,2019-03-29,0.0972,82.64200000000001,4.0
5109,5109,220 KID,110.0,472850.0,Don’t Need Love (with GRACEY),2020-04-03--2020-04-10,0.40700000000000003,Don't Need Love,Missing,0.7020000000000001,0.716,0.0,195480.0,0.0749,-5.377999999999999,74.0,2019-12-13,0.0867,123.89299999999999,4.0
5110,5110,Jax Jones,111.0,472703.0,This Is Real (ft. Ella Henderson),2020-04-03--2020-04-10,0.0259,Snacks (Supersize),dance,0.684,0.8190000000000001,0.0775,199160.0,0.0985,-5.072,70.0,2019-09-06,0.0413,122.008,4.0
5111,5111,Mabel,112.0,470625.0,Don't Call Me Up,2020-04-03--2020-04-10,0.29600000000000004,Ivy To Roses (Mixtape),dance,0.674,0.8809999999999999,3.01e-06,178480.0,0.0793,-2.853,81.0,2019-01-18,0.147,98.994,4.0
5112,5112,Lady Gaga,113.0,462551.0,Shallow,2020-04-03--2020-04-10,0.371,A Star Is Born Soundtrack,dance,0.5720000000000001,0.385,0.0,215733.0,0.231,-6.362,85.0,2018-10-05,0.0308,95.79899999999999,4.0
5113,5113,iLL BLU,114.0,457880.0,Magic (feat. Bandokay & Double Lz),2020-04-03--2020-04-10,0.0337,Magic (feat. Bandokay & Double Lz),uk funky,0.8029999999999999,0.831,0.0,153802.0,0.0954,-4.353,65.0,2020-03-12,0.147,141.975,4.0
5114,5114,Vance Joy,115.0,451067.0,Riptide,2020-04-03--2020-04-10,0.431,Dream Your Life Away,folk,0.484,0.731,0.0,204280.0,0.151,-6.694,79.0,2014-09-08,0.0379,101.654,4.0
5115,5115,Harry Styles,116.0,449801.0,Lights Up,2020-04-03--2020-04-10,0.0392,Fine Line,pop,0.575,0.621,0.0045,172213.0,0.141,-8.165,82.0,2019-12-13,0.032,101.98700000000001,4.0
5116,5116,Lil Tjay,117.0,442660.0,F.N,2020-04-03--2020-04-10,0.354,True 2 Myself,drill,0.5670000000000001,0.515,0.0,224000.0,0.078,-10.265,81.0,2019-10-11,0.247,120.1,1.0
5117,5117,Mastermind,118.0,442042.0,War,2020-04-03--2020-04-10,0.461,War,hip hop,0.748,0.777,0.0,153634.0,0.126,-5.172999999999999,58.0,2020-03-19,0.155,102.921,4.0
5118,5118,Travis Scott,119.0,440939.0,HIGHEST IN THE ROOM,2020-04-03--2020-04-10,0.0546,HIGHEST IN THE ROOM,rap,0.598,0.42700000000000005,5.83e-06,175720.0,0.21,-8.764,88.0,2019-10-04,0.0317,76.469,4.0
5119,5119,YNW Melly,120.0,436167.0,Suicidal (Remix) [feat. Juice WRLD],2020-04-03--2020-04-10,0.474,Suicidal (Remix) [feat. Juice WRLD],rap,0.655,0.441,0.0,225857.0,0.099,-5.245,81.0,2020-03-13,0.0629,139.957,4.0
5120,5120,The 1975,121.0,434221.0,Jesus Christ 2005 God Bless America,2020-04-03--2020-04-10,0.878,Jesus Christ 2005 God Bless America,pop,0.541,0.287,0.00822,264006.0,0.33899999999999997,-15.897,55.0,2020-04-03,0.0345,78.947,4.0
5121,5121,XXXTENTACION,122.0,428229.0,Jocelyn Flores,2020-04-03--2020-04-10,0.469,17,rap,0.872,0.391,4.13e-06,119133.0,0.297,-9.144,87.0,2017-08-25,0.242,134.02100000000002,4.0
5122,5122,Justin Bieber,123.0,427644.0,Yummy,2020-04-03--2020-04-10,0.345,Changes,pop,0.6759999999999999,0.506,0.0,208520.0,0.11800000000000001,-6.652,76.0,2020-02-14,0.0958,145.842,4.0
5123,5123,Sam Feldt,124.0,427339.0,Post Malone (feat. RANI),2020-04-03--2020-04-10,0.0771,Post Malone (feat. RANI) [Joe Stone Remix],dance,0.59,0.642,0.0,174444.0,0.105,-3.87,74.0,2019-08-16,0.122,107.35600000000001,4.0
5124,5124,Calvin Harris,125.0,420668.0,One Kiss (with Dua Lipa),2020-04-03--2020-04-10,0.037000000000000005,One Kiss (with Dua Lipa),dance,0.7909999999999999,0.862,2.1899999999999997e-05,214846.0,0.0814,-3.24,82.0,2018-04-06,0.11,123.994,4.0
